longitude,latitude
37.70633,55.72124
37.70687,55.72143
37.70712,55.72153
37.70727,55.7216
37.70752,55.72171
37.7078,55.72181
37.708,55.72188
37.70832,55.72198
37.70857,55.72207
37.70864,55.72209
37.70874,55.72212
37.70908,55.72222
37.70972,55.72242
37.71049,55.72266
37.71076,55.72276
37.7109,55.7228
37.7113,55.72294
37.71141,55.72298
37.71156,55.72304
37.71171,55.72312
37.71187,55.7232
37.71198,55.72328
37.71209,55.72335
37.71219,55.72343
37.71234,55.72356
37.7124,55.72363
37.71251,55.72377
37.71254,55.72383
37.71259,55.72392
37.71263,55.72402
37.71267,55.72411
37.71268,55.72418
37.7127,55.72427
37.71272,55.72438
37.71272,55.72448
37.71271,55.72455
37.71271,55.72463
37.71271,55.72467
37.7127,55.72471
37.71269,55.72475
37.71266,55.72479
37.71262,55.72487
37.71258,55.72495
37.71255,55.72499
37.71246,55.7251
37.71237,55.7252
37.71234,55.72523
37.71227,55.72529
37.71218,55.72537
37.71217,55.72538
37.71203,55.7255
37.71185,55.72565
37.71176,55.72573
37.71158,55.72588
37.71123,55.72618
37.7105,55.72677
37.71022,55.72701
37.70966,55.72745
37.70902,55.72795
37.7084,55.72844
37.70766,55.72904
37.707,55.72955
37.7058,55.73057
37.70505,55.73114
37.70437,55.73162
37.7035,55.73227
37.70347,55.7323
37.70258,55.73303
37.7017,55.73376
37.70157,55.73389
37.70145,55.73398
37.70119,55.7342
37.70061,55.73471
37.70044,55.73486
37.69969,55.73555
37.69911,55.73616
37.69861,55.73683
37.69821,55.73741
37.69778,55.73828
37.69777,55.73834
37.69767,55.73867
37.69764,55.73884
37.69761,55.73907
37.69762,55.73924
37.6976,55.73934
37.69758,55.73944
37.69755,55.73965
37.69752,55.73989
37.6975,55.7401
37.6975,55.74035
37.6975,55.74051
37.69751,55.74063
37.69752,55.74096
37.69755,55.74121
37.6976,55.74154
37.69765,55.74179
37.69771,55.74196
37.6978,55.74226
37.69787,55.74249
37.69796,55.7427
37.69804,55.74289
37.69818,55.74319
37.6983,55.74341
37.69846,55.74371
37.69893,55.74445
37.69902,55.74458
37.6991,55.74472
37.6992,55.74487
37.69928,55.74498
37.69932,55.74503
37.69937,55.74517
37.69947,55.74533
37.69964,55.74563
37.69971,55.74578
37.69977,55.74594
37.69982,55.7461
37.69984,55.74619
37.69985,55.74631
37.69986,55.7465
37.69985,55.74667
37.69985,55.74669
37.69984,55.74685
37.6998,55.74706
37.69973,55.74728
37.69965,55.74746
37.69949,55.74782
37.69936,55.74804
37.69936,55.74806
37.69935,55.74807
37.69938,55.74814
37.6993,55.74827
37.69919,55.74843
37.69911,55.74856
37.69898,55.74872
37.69885,55.74887
37.69851,55.74929
37.69779,55.75002
37.69775,55.75007
37.69759,55.75022
37.6976,55.75026
37.69762,55.75031
37.69761,55.75036
37.69759,55.75039
37.69756,55.75043
37.69707,55.75095
37.69672,55.7513
37.37385,55.79107
37.37313,55.79029
37.37291,55.79009
37.37249,55.78963
37.37216,55.78924
37.37206,55.78907
37.37184,55.78877
37.3708,55.78701
37.37063,55.78668
37.37057,55.78658
37.37048,55.78636
37.37028,55.78583
37.37007,55.78511
37.37001,55.78495
37.36994,55.78466
37.36979,55.78392
37.36963,55.78294
37.36961,55.78273
37.36959,55.78229
37.36957,55.78148
37.36954,55.77864
37.36943,55.77543
37.36943,55.77502
37.36941,55.77452
37.36942,55.77382
37.36936,55.77105
37.36919,55.76532
37.36917,55.76509
37.36915,55.76472
37.36912,55.7626
37.3691,55.76243
37.36909,55.76193
37.36907,55.76164
37.36889,55.75399
37.36881,55.7523
37.36881,55.75219
37.36878,55.75146
37.36878,55.75135
37.36877,55.75117
37.36878,55.75099
37.36878,55.75091
37.36877,55.75085
37.3688,55.7504
37.36888,55.74954
37.36899,55.74859
37.36929,55.74699
37.36937,55.74669
37.36975,55.74545
37.37,55.74473
37.37055,55.74341
37.37065,55.74319
37.3712,55.74208
37.37123,55.74201
37.37178,55.74097
37.37195,55.74059
37.37358,55.73743
37.37371,55.73712
37.37472,55.73519
37.37489,55.73483
37.3766,55.73148
37.37664,55.73137
37.37667,55.7313
37.37739,55.72985
37.37866,55.72746
37.37873,55.72731
37.37879,55.72715
37.37978,55.72515
37.38003,55.72468
37.38049,55.72387
37.38061,55.72363
37.38076,55.7233
37.38127,55.72236
37.38146,55.72198
37.38172,55.72149
37.38173,55.72146
37.38188,55.72119
37.38211,55.72072
37.38232,55.72032
37.38241,55.72011
37.38252,55.71992
37.38305,55.71879
37.38318,55.71847
37.38325,55.71843
37.38335,55.71833
37.3834,55.71826
37.38347,55.71812
37.38351,55.71803
37.38435,55.71634
37.38439,55.71625
37.38478,55.71552
37.38555,55.71396
37.38569,55.71371
37.38587,55.71335
37.38611,55.71291
37.38651,55.71227
37.38757,55.71085
37.38797,55.7104
37.38824,55.71012
37.38849,55.70989
37.38866,55.70971
37.38896,55.70935
37.38961,55.70875
37.39053,55.70801
37.39089,55.7078
37.39262,55.70648
37.3934,55.70592
37.39522,55.70455
37.39541,55.70443
37.39589,55.70408
37.39605,55.70394
37.39857,55.70208
37.39863,55.70203
37.3991,55.70168
37.39935,55.70151
37.40005,55.701
37.40015,55.70092
37.40063,55.70058
37.40118,55.70016
37.40159,55.69982
37.40478,55.69744
37.40606,55.69651
37.40757,55.69537
37.40798,55.6951
37.40808,55.69504
37.40884,55.69446
37.4089,55.6944
37.40915,55.69419
37.40951,55.69392
37.41028,55.69329
37.41069,55.69292
37.41134,55.69231
37.41157,55.69205
37.41212,55.69147
37.41278,55.69068
37.41327,55.69
37.41338,55.68983
37.41341,55.6898
37.41346,55.68973
37.41387,55.68908
37.41398,55.68887
37.41411,55.68864
37.41421,55.68844
37.41448,55.68778
37.41463,55.68737
37.41492,55.68671
37.4154,55.68547
37.41549,55.68528
37.41582,55.68429
37.4161,55.68383
37.41654,55.68301
37.41678,55.68265
37.41758,55.6815
37.42054,55.67762
37.42063,55.67747
37.42109,55.67685
37.42231,55.67512
37.42277,55.67453
37.42414,55.67271
37.42414,55.6727
37.42538,55.67106
37.42624,55.66987
37.427,55.66892
37.42708,55.66878
37.42709,55.66877
37.42723,55.66858
37.42752,55.66823
37.42757,55.66816
37.42761,55.66812
37.42772,55.66799
37.42783,55.66787
37.42789,55.66776
37.42818,55.66741
37.42911,55.66612
37.42932,55.6658
37.43026,55.66451
37.43085,55.66377
37.43163,55.66291
37.43293,55.66158
37.43371,55.66081
37.43426,55.66024
37.43475,55.65978
37.43575,55.65888
37.43847,55.6566
37.4417,55.65384
37.4417,55.65383
37.44279,55.653
37.44372,55.65225
37.44389,55.65214
37.44438,55.65175
37.44463,55.65153
37.44524,55.65102
37.44652,55.64989
37.45075,55.64632
37.45096,55.64616
37.45157,55.64565
37.45372,55.6438
37.45388,55.64364
37.45402,55.64351
37.45698,55.64098
37.45786,55.64017
37.45804,55.64003
37.45866,55.63945
37.45886,55.63928
37.46051,55.63797
37.46178,55.63678
37.46261,55.6361
37.46366,55.6352
37.46413,55.63475
37.46455,55.63446
37.46746,55.63196
37.4678,55.63165
37.46856,55.63101
37.46896,55.63065
37.47071,55.62915
37.47371,55.62663
37.47438,55.62605
37.4745,55.62596
37.475,55.62553
37.47508,55.62548
37.47675,55.62401
37.4785,55.62252
37.47929,55.6218
37.48082,55.62048
37.48091,55.62041
37.48299,55.61862
37.48623,55.61588
37.48697,55.61522
37.48778,55.61453
37.48797,55.61435
37.49114,55.61166
37.49143,55.61138
37.49161,55.61122
37.49203,55.61088
37.4937,55.60944
37.49417,55.60902
37.49573,55.60772
37.49873,55.60512
37.50031,55.60378
37.50058,55.60354
37.50061,55.60348
37.50193,55.60246
37.5028,55.60172
37.50307,55.6015
37.50374,55.6009
37.50438,55.60038
37.50449,55.60028
37.50526,55.59969
37.50535,55.59963
37.50573,55.59935
37.50608,55.59911
37.50621,55.59904
37.50652,55.59883
37.50735,55.59832
37.5079,55.59796
37.50832,55.59772
37.50963,55.59702
37.51073,55.59649
37.51192,55.59599
37.51372,55.5953
37.51643,55.59444
37.51793,55.59406
37.51901,55.59382
37.52009,55.59355
37.52941,55.59134
37.53029,55.59112
37.53045,55.59107
37.5315,55.5908
37.53373,55.59028
37.53388,55.59024
37.54446,55.58775
37.54447,55.58775
37.54863,55.58674
37.55005,55.58636
37.57246,55.58098
37.57256,55.58096
37.57291,55.58087
37.57387,55.58066
37.5749,55.5804
37.58451,55.5781
37.58495,55.57801
37.58691,55.57751
37.58797,55.57726
37.58906,55.57702
37.59022,55.57682
37.59053,55.57675
37.59384,55.57623
37.59453,55.57615
37.59603,55.576
37.59618,55.57598
37.59642,55.57597
37.59801,55.57585
37.59826,55.57584
37.59878,55.5758
37.60032,55.57573
37.60768,55.57529
37.60865,55.5752
37.6097,55.57514
37.61201,55.57504
37.61259,55.575
37.61273,55.575
37.61666,55.57477
37.61676,55.57476
37.61686,55.57476
37.64474,55.57313
37.64488,55.57313
37.64963,55.57286
37.65442,55.57254
37.65475,55.57253
37.65488,55.57251
37.65502,55.57251
37.6551,55.5725
37.65618,55.57244
37.65725,55.57234
37.65842,55.57228
37.66024,55.57216
37.66062,55.57215
37.66398,55.57197
37.66407,55.57196
37.66533,55.57188
37.66654,55.57184
37.66892,55.57182
37.67066,55.57186
37.67233,55.57197
37.67529,55.57229
37.67531,55.5723
37.67623,55.57244
37.67923,55.57302
37.6799,55.57317
37.68106,55.57346
37.68328,55.57411
37.68531,55.57481
37.68662,55.5753
37.68798,55.57578
37.68837,55.57594
37.68902,55.57617
37.69213,55.57736
37.69557,55.57861
37.69979,55.58018
37.69988,55.58022
37.70122,55.58071
37.70423,55.58188
37.70532,55.58225
37.70709,55.58288
37.71368,55.58539
37.714,55.5855
37.71402,55.58551
37.71403,55.58552
37.71419,55.58557
37.71523,55.58595
37.71531,55.58597
37.71938,55.58749
37.71965,55.58761
37.72207,55.5886
37.72277,55.5889
37.72324,55.58909
37.72351,55.58921
37.72926,55.5916
37.7297,55.59183
37.73099,55.59235
37.73575,55.59434
37.73668,55.59475
37.73694,55.59484
37.73785,55.59521
37.7417,55.59685
37.74358,55.5976
37.74409,55.59782
37.74466,55.59805
37.74861,55.59974
37.74898,55.59988
37.75059,55.60055
37.7506,55.60056
37.75115,55.60079
37.75257,55.60143
37.75327,55.60176
37.75352,55.60187
37.75476,55.60249
37.7561,55.60321
37.75695,55.60369
37.7572,55.60382
37.76129,55.60607
37.76153,55.60619
37.76167,55.60627
37.76244,55.60668
37.76314,55.60708
37.76817,55.60985
37.76979,55.61077
37.77328,55.61268
37.77339,55.61275
37.77928,55.616
37.77929,55.616
37.77951,55.61613
37.78233,55.61765
37.78245,55.61772
37.78249,55.61775
37.78312,55.61811
37.78391,55.61851
37.78451,55.61888
37.7856,55.61946
37.78627,55.61979
37.78715,55.62019
37.78716,55.62019
37.78773,55.62045
37.78847,55.62077
37.79033,55.62166
37.79082,55.62192
37.79158,55.62235
37.79297,55.62307
37.79344,55.62333
37.79366,55.62346
37.794,55.62364
37.79531,55.62439
37.79624,55.62495
37.79692,55.62538
37.79814,55.6262
37.80002,55.62757
37.80038,55.62781
37.8007,55.628
37.80266,55.62929
37.80397,55.63012
37.80448,55.63046
37.80718,55.63219
37.80719,55.6322
37.80735,55.6323
37.81078,55.63457
37.81105,55.63474
37.81125,55.63488
37.81141,55.63498
37.81216,55.63548
37.81496,55.63728
37.81634,55.63819
37.8172,55.63874
37.81789,55.63922
37.81828,55.63945
37.8192,55.64007
37.82328,55.64274
37.82386,55.6431
37.82473,55.6437
37.82516,55.64398
37.82531,55.64406
37.82677,55.645
37.82772,55.64559
37.82825,55.64596
37.82876,55.64628
37.83241,55.64867
37.83332,55.64933
37.83419,55.65
37.83443,55.6502
37.83481,55.65055
37.83533,55.65097
37.83592,55.65156
37.83631,55.65199
37.83682,55.65259
37.83725,55.65317
37.83728,55.65322
37.83752,55.65354
37.838,55.65427
37.8383,55.65478
37.83852,55.65519
37.83897,55.65615
37.83913,55.65655
37.83926,55.6569
37.83932,55.65709
37.83947,55.65767
37.83956,55.65808
37.83971,55.6589
37.83984,55.66001
37.83984,55.66056
37.83981,55.66133
37.83975,55.6621
37.83943,55.66363
37.83917,55.66443
37.83788,55.66791
37.83776,55.66826
37.83716,55.66987
37.83709,55.67008
37.8367,55.67111
37.83662,55.67137
37.83652,55.67161
37.83619,55.67257
37.83599,55.67309
37.83589,55.67338
37.83558,55.67419
37.83487,55.67624
37.83461,55.67691
37.83453,55.67716
37.83452,55.67717
37.8342,55.67809
37.83372,55.67932
37.83342,55.68016
37.83222,55.68286
37.832,55.68353
37.83171,55.68424
37.83155,55.68469
37.83145,55.68501
37.83141,55.6851
37.83054,55.68743
37.83053,55.68745
37.83015,55.68853
37.83007,55.68882
37.82965,55.69083
37.82958,55.69112
37.82953,55.69165
37.82951,55.69176
37.82946,55.69228
37.82943,55.69277
37.82945,55.69374
37.82952,55.69484
37.82956,55.69518
37.82964,55.69568
37.82969,55.69593
37.82972,55.69614
37.82991,55.697
37.83018,55.69793
37.83055,55.699
37.83062,55.69918
37.83107,55.7002
37.83126,55.70058
37.83137,55.70076
37.83146,55.70094
37.83203,55.70196
37.83299,55.70378
37.83314,55.7041
37.8332,55.70419
37.83328,55.70435
37.83423,55.70612
37.83472,55.70707
37.83473,55.70708
37.83482,55.70723
37.83495,55.70747
37.83529,55.70815
37.83627,55.71
37.83671,55.71075
37.83671,55.71076
37.83691,55.71121
37.83724,55.71182
37.83778,55.71286
37.83784,55.71301
37.83799,55.71335
37.8381,55.71362
37.83811,55.71366
37.83812,55.71367
37.8384,55.71442
37.83849,55.71472
37.83864,55.71534
37.8387,55.71563
37.83884,55.71657
37.83903,55.71821
37.83909,55.7186
37.83926,55.72006
37.8393,55.72034
37.83942,55.7214
37.83947,55.72193
37.83973,55.72391
37.83991,55.72559
37.83997,55.72599
37.84001,55.72616
37.84005,55.72641
37.84057,55.7308
37.8406,55.73115
37.84089,55.73353
37.84097,55.73406
37.84097,55.73407
37.84148,55.73818
37.84148,55.7383
37.8415,55.73844
37.84156,55.739
37.84161,55.7393
37.84162,55.73952
37.84187,55.74161
37.84192,55.74215
37.84195,55.74288
37.84201,55.74382
37.8421,55.74575
37.84212,55.74648
37.84216,55.74713
37.84218,55.74765
37.84218,55.74775
37.84223,55.74861
37.84226,55.74888
37.84226,55.74892
37.84228,55.74903
37.8423,55.7493
37.84233,55.74998
37.84233,55.7503
37.84234,55.75041
37.84234,55.75076
37.84253,55.75376
37.84253,55.75387
37.84252,55.7539
37.84252,55.75396
37.84253,55.7541
37.84255,55.75423
37.84262,55.75638
37.84264,55.75662
37.8427,55.75767
37.84271,55.75774
37.84275,55.75872
37.84281,55.75967
37.84283,55.75977
37.84283,55.75997
37.84285,55.76022
37.84294,55.76196
37.84297,55.76232
37.84297,55.76245
37.84301,55.76341
37.84303,55.76356
37.84309,55.76432
37.84309,55.7648
37.84322,55.76696
37.84332,55.76789
37.84331,55.76815
37.84331,55.76856
37.84334,55.76896
37.84338,55.77059
37.84335,55.77214
37.8433,55.77263
37.84329,55.77296
37.84318,55.77373
37.84316,55.77383
37.8431,55.77439
37.84305,55.77476
37.84288,55.77634
37.84286,55.77643
37.84272,55.77773
37.84271,55.7779
37.84267,55.77818
37.84257,55.77916
37.84247,55.78047
37.84245,55.78057
37.84239,55.78109
37.84239,55.78111
37.84236,55.7813
37.84213,55.78365
37.84205,55.78426
37.84162,55.78814
37.8415,55.7894
37.84098,55.79383
37.84087,55.79509
37.84037,55.79954
37.84037,55.79958
37.84032,55.79994
37.84032,55.79999
37.84017,55.80148
37.84005,55.80235
37.84002,55.8027
37.8399,55.80368
37.83986,55.80395
37.83986,55.80405
37.83981,55.80454
37.83977,55.80512
37.83974,55.80713
37.83957,55.8085
37.83956,55.80868
37.83936,55.81014
37.83933,55.81056
37.8392,55.81171
37.83903,55.81344
37.83899,55.81372
37.83896,55.81411
37.83891,55.81442
37.83875,55.81568
37.8387,55.81594
37.8385,55.81681
37.83837,55.81748
37.83813,55.81904
37.8381,55.81916
37.83807,55.81938
37.83788,55.82009
37.83762,55.82085
37.83733,55.82149
37.83704,55.82204
37.83645,55.82298
37.83623,55.8233
37.83603,55.82357
37.83575,55.82398
37.83536,55.82446
37.83472,55.82517
37.83459,55.82528
37.8344,55.82548
37.83356,55.82629
37.83236,55.82729
37.83152,55.8279
37.83037,55.82868
37.82986,55.82901
37.8291,55.82946
37.82877,55.82961
37.82856,55.82973
37.82785,55.83011
37.82702,55.83053
37.82625,55.83095
37.82251,55.83285
37.8224,55.83292
37.82198,55.83314
37.82062,55.83382
37.81976,55.83427
37.81963,55.83432
37.81923,55.83455
37.8181,55.83512
37.81732,55.83553
37.81687,55.83575
37.81657,55.83591
37.81592,55.83623
37.8154,55.83651
37.81493,55.83678
37.81429,55.8371
37.81353,55.83752
37.80565,55.84158
37.8053,55.84177
37.80496,55.84194
37.80468,55.84209
37.80299,55.84294
37.80214,55.8434
37.80042,55.84426
37.7982,55.84542
37.79778,55.84563
37.79618,55.84648
37.79568,55.84672
37.7944,55.84737
37.79326,55.84799
37.79083,55.84921
37.78835,55.85051
37.78832,55.85052
37.7848,55.85231
37.78311,55.85319
37.78147,55.85401
37.78002,55.85479
37.77925,55.85518
37.779,55.85532
37.77802,55.85582
37.77676,55.85644
37.77235,55.85873
37.77114,55.85934
37.77103,55.85941
37.76989,55.86
37.76926,55.86031
37.76863,55.86064
37.76842,55.86074
37.7664,55.86178
37.76621,55.86189
37.76413,55.86293
37.76254,55.86376
37.76225,55.8639
37.76193,55.86407
37.76111,55.86448
37.75927,55.86544
37.7579,55.86613
37.75718,55.86652
37.75661,55.86681
37.75637,55.86694
37.75606,55.86709
37.75107,55.86965
37.75098,55.86969
37.75083,55.86977
37.7507,55.86983
37.74647,55.872
37.74606,55.87223
37.74117,55.87473
37.74112,55.87476
37.73551,55.87765
37.73537,55.87773
37.73472,55.87804
37.73351,55.87865
37.7324,55.87925
37.7322,55.87937
37.73207,55.87944
37.73187,55.87951
37.7298,55.88051
37.72916,55.88079
37.72814,55.88127
37.72742,55.88163
37.72728,55.88169
37.72569,55.88248
37.725,55.88286
37.72486,55.88293
37.72472,55.88299
37.72464,55.88304
37.72384,55.88344
37.72373,55.88349
37.72344,55.88364
37.72322,55.88377
37.72266,55.88406
37.72178,55.88449
37.72159,55.88459
37.72146,55.88465
37.72119,55.88479
37.7206,55.88507
37.72041,55.88517
37.72022,55.88526
37.71801,55.8864
37.71793,55.88643
37.71639,55.88728
37.71624,55.88735
37.71504,55.88798
37.71501,55.888
37.71484,55.88808
37.71413,55.88845
37.71321,55.88891
37.71272,55.88914
37.71261,55.8892
37.71228,55.88936
37.71208,55.88947
37.71173,55.88964
37.71169,55.88965
37.71112,55.88993
37.71023,55.89034
37.70998,55.89044
37.70727,55.89162
37.70622,55.89206
37.70462,55.89264
37.70399,55.89284
37.70388,55.89286
37.70327,55.89305
37.70246,55.89327
37.70136,55.89355
37.70058,55.89372
37.70022,55.89381
37.69803,55.89423
37.69667,55.89442
37.69557,55.89454
37.69512,55.89457
37.69384,55.89468
37.69249,55.89475
37.68577,55.89495
37.67803,55.89513
37.67732,55.89517
37.67415,55.89524
37.67341,55.89524
37.67291,55.89526
37.67278,55.89527
37.67123,55.89531
37.6711,55.89532
37.67035,55.89534
37.66916,55.8954
37.66912,55.89541
37.66776,55.89545
37.66702,55.8955
37.66405,55.89562
37.66135,55.89578
37.6571,55.89609
37.65652,55.89612
37.65648,55.89613
37.65343,55.89639
37.65,55.89672
37.64576,55.89721
37.64121,55.8978
37.63743,55.89833
37.63357,55.89895
37.63022,55.89953
37.63001,55.89956
37.62723,55.90006
37.62477,55.90055
37.62311,55.9009
37.62298,55.90092
37.61813,55.90197
37.61588,55.9025
37.61043,55.90387
37.60829,55.90444
37.60722,55.90475
37.60563,55.90518
37.60522,55.90532
37.60377,55.90572
37.60359,55.90578
37.59808,55.90731
37.59729,55.90751
37.5904,55.90943
37.58953,55.90965
37.58786,55.91002
37.58534,55.91048
37.58391,55.91068
37.5817,55.91089
37.57949,55.91104
37.57814,55.91108
37.57584,55.91109
37.57487,55.91107
37.5727,55.91095
37.5716,55.91086
37.57115,55.91079
37.56472,55.91013
37.56279,55.90989
37.56103,55.90975
37.5512,55.90871
37.54919,55.90847
37.54436,55.90796
37.54406,55.90794
37.53796,55.9073
37.5372,55.9072
37.53531,55.90698
37.53299,55.90664
37.5323,55.90652
37.53212,55.9065
37.5312,55.90633
37.52969,55.906
37.52895,55.90582
37.52849,55.90569
37.52827,55.90564
37.52736,55.90537
37.52734,55.90537
37.52621,55.90503
37.52427,55.90436
37.5213,55.90314
37.51903,55.90214
37.51883,55.90206
37.51791,55.90164
37.51685,55.90118
37.51651,55.90102
37.51641,55.90098
37.50598,55.89637
37.50549,55.89614
37.50332,55.89519
37.50255,55.89487
37.49983,55.89368
37.49629,55.89208
37.4952,55.89163
37.49164,55.89006
37.4903,55.8895
37.48905,55.88905
37.48889,55.889
37.48828,55.88878
37.48744,55.88852
37.48681,55.88831
37.48596,55.88808
37.4852,55.8879
37.47658,55.88572
37.47538,55.88544
37.47388,55.88506
37.47362,55.88501
37.47298,55.88484
37.47278,55.88478
37.47072,55.88426
37.47059,55.88422
37.47032,55.88416
37.46894,55.88382
37.46846,55.88372
37.46831,55.8837
37.46771,55.88358
37.46623,55.88334
37.46535,55.88322
37.46376,55.88305
37.46297,55.88299
37.46134,55.88292
37.45979,55.88289
37.45928,55.88285
37.4563,55.88282
37.45606,55.88283
37.45481,55.88282
37.45458,55.8828
37.45431,55.8828
37.45053,55.88257
37.44958,55.88249
37.44906,55.88243
37.44769,55.88224
37.44686,55.88211
37.44613,55.88198
37.44594,55.88193
37.44573,55.88189
37.44316,55.8813
37.44167,55.88087
37.43923,55.8801
37.43802,55.8797
37.43782,55.87965
37.43698,55.87939
37.43656,55.87925
37.43468,55.87873
37.42991,55.87716
37.42975,55.87712
37.42787,55.87653
37.42612,55.87602
37.42491,55.8756
37.42284,55.87495
37.42248,55.87485
37.41974,55.87402
37.41741,55.87326
37.41544,55.87251
37.41469,55.87221
37.41317,55.87156
37.41182,55.87094
37.41068,55.87037
37.40947,55.86974
37.40879,55.86936
37.40845,55.86918
37.40653,55.86799
37.40605,55.86768
37.40514,55.86701
37.40495,55.86688
37.40278,55.86518
37.40211,55.86457
